RunId,iteration,Step,prob_random,Ants 🐜,Predators,Food 🍯,Home 🏠,Carrying,Distance,max_steps_without_food,birth_rate,max_steps_without_ants,reproduction_threshold,pheromone_ant_avg,entropy_log,state_counts,dead_predators,dead_ants
4,0,100,0.04040404040404041,0,6,299,0,0,20.260539680484797,100,0.0001,100,20,0,"[2.1747388327352026, 3.0424389858639036, 3.3557597196357, 3.547357998790183, 3.6624218730898304, 3.7148561894481835, 3.7004669814752065, 3.793141845819687, 3.7905464584852377, 3.9399759191496866, 3.8768375406232667, 3.889444471382394, 3.8183844934896722, 3.806378479253382, 3.7918901007097157, 3.8238518808420605, 3.8083648876020466, 3.875088582695241, 3.8308957210899393, 3.8078837195551976, 3.7179417948713613, 3.673173853481987, 3.666582267155095, 3.600003096958692, 3.544511778762858, 3.6459479515277287, 3.5849073770299453, 3.498515667148017, 3.467994408362786, 3.4855871610538123, 3.4855871610538123, 3.370480801364671, 3.3790925052297323, 3.4339872044851463, 3.401197381662155, 3.3549875696248255, 3.3194925761547527, 3.295836866004329, 3.1780538303479453, 3.2718200514043305, 3.091042453358315, 3.0280290733074113, 3.091042453358315, 3.091042453358315, 3.0280290733074113, 3.091042453358315, 3.091042453358315, 3.1894996966626326, 3.044522437723422, 3.1455188872316904, 2.995732273553991, 2.995732273553991, 2.995732273553991, 2.995732273553991, 2.995732273553991, 2.995732273553991, 2.9444389791664403, 2.8133554045006153, 2.8133554045006157, 2.890371757896165, 2.999872952530111, 2.833213344056216, 2.833213344056216, 2.833213344056216, 2.7516666169315167, 2.9458755173797675, 2.70805020110221, 2.70805020110221, 2.70805020110221, 2.6156305770275505, 2.5232109529528914, 2.5232109529528914, 2.70805020110221, 2.70805020110221, 2.639057329615258, 2.639057329615258, 2.639057329615258, 2.639057329615258, 2.639057329615258, 2.639057329615258, 2.639057329615258, 2.639057329615258, 2.54003630382098, 2.564949357461537, 2.564949357461537, 2.564949357461537, 2.564949357461537, 2.564949357461537, 2.564949357461537, 2.564949357461537, 2.458311329683084, 2.564949357461537, 2.564949357461537, 2.564949357461537, 2.564949357461537, 2.564949357461537, 2.484906649788001, 2.484906649788001, 2.3978952727983707, 2.2718685126965625, -0.0]",No ants left,0,100
0,0,100,0.0,0,5,298,1,0,20.260539680484797,100,0.0001,100,20,0,"[2.175489649378348, 2.859445423393797, 3.2699016614467404, 3.472844047058317, 3.599552956135468, 3.5815925902469266, 3.706731804516324, 3.7265375407528545, 3.786956390029536, 3.8253637828763853, 3.901557952514323, 3.955268992883753, 4.032774689812049, 4.07543258581579, 4.066952648339881, 4.070220449025334, 4.055344212271053, 3.873865613610549, 4.031082388169279, 4.0702573956196595, 3.9930118330981483, 4.065793417166481, 4.0598558950948584, 3.982438819894422, 4.028917987004682, 3.9367871487114767, 3.8950990341585836, 3.997243178835615, 3.84833158733609, 3.940934875967118, 3.833377461889286, 3.8155717788930064, 3.897924704692201, 3.8230966632247254, 3.7415499361000264, 3.6902159076489633, 3.6624900204265654, 3.634764133204168, 3.5515864715369743, 3.634764133204168, 3.60703824598177, 3.5238605843145767, 3.5793123587593723, 3.5029306585639945, 3.541121508661684, 3.502670849496593, 3.3820368941440777, 3.3210801130763787, 3.2450558325823704, 3.23490208570058, 3.282062742019553, 3.215156450468841, 3.257097219743875, 3.255090447739946, 3.218935794675467, 3.1460221400101904, 3.1460221400101904, 3.146022140010191, 3.472414980761338, 3.5569236183511923, 3.671042873496234, 3.6060447777954523, 3.6569294346748253, 3.5485302835095847, 3.5604534160224377, 3.3126158769742338, 3.471045247699582, 3.5000418123356383, 3.3549875696248255, 3.483409479296351, 3.367295829986473, 3.367295829986473, 3.451211814110032, 3.3322045101752034, 3.3322045101752034, 3.282693997278064, 3.4179048980785636, 3.2444926304072963, 3.295836866004329, 3.295836866004329, 3.295836866004329, 3.295836866004329, 3.295836866004329, 3.295836866004329, 3.295836866004329, 3.295836866004329, 3.2444926304072963, 3.295836866004329, 3.2444926304072963, 3.295836866004329, 3.295836866004329, 3.295836866004329, 3.295836866004329, 3.2444926304072963, 3.2444926304072963, 3.295836866004329, 3.295836866004329, 3.295836866004329, 3.2444926304072963, 3.193148394810263, -0.0]",No ants left,0,100
6,0,190,0.06060606060606061,0,3,299,1,0,20.260539680484797,100,0.0001,100,20,0,"[2.1587930474073387, 2.913453751302292, 3.2909821768375718, 3.3755916354780044, 3.5933813976687334, 3.7811024003191123, 3.713704576975022, 3.803867496470916, 3.9753375211722624, 3.9528429941843273, 3.902310081579915, 3.982862688275432, 4.01484906496764, 3.9939848333823713, 4.127524576891854, 4.0888877264856704, 4.099285873682724, 4.119316757763789, 4.097038632662528, 4.026619316719678, 4.09960400992825, 4.154497466226985, 4.084956471211567, 4.098075068957807, 4.088704373840266, 4.079260602211754, 4.169349656073268, 4.180395677271619, 4.145528240890339, 4.0553074486549585, 4.105975862416333, 4.072737181921057, 4.105636901958552, 4.046421636561494, 4.03311136439789, 4.042695452970693, 4.065421590038232, 3.900784511676706, 3.913061841738952, 3.908011729331179, 3.94576745301912, 3.9944093604268356, 3.876820152043732, 3.9263306649408714, 4.00059643428658, 3.931717129171386, 3.963311928765758, 3.886295575370208, 3.9441354161725, 3.8078837195551976, 3.877461147974526, 3.8502789055996263, 3.9046433903494258, 3.8842971182057475, 3.8011194565385544, 3.9229698994451407, 3.715894345296141, 3.784557613337898, 3.721032163662311, 3.768367728614317, 3.768367728614317, 3.738230894676928, 3.7142428656956605, 3.6218232416210006, 3.8066624897703196, 3.8066624897703196, 3.7526829438928093, 3.7075437093551775, 3.728960711946588, 3.696721308199614, 3.728960711946588, 3.696721308199614, 3.702710822395641, 3.6459479515277287, 3.6459479515277287, 3.6459479515277287, 3.713572066704308, 3.6888794541139363, 3.619564736057943, 3.6968306807423463, 3.6375861597263857, 3.6375861597263857, 3.6011047291705993, 3.6375861597263857, 3.5646232986148125, 3.6375861597263857, 3.5734504974788224, 3.5835189384561104, 3.5450107617583355, 3.5450107617583355, 3.5450107617583355, 3.5835189384561104, 3.5450107617583355, 3.5450107617583355, 3.617321024357114, 3.5157396511717023, 3.4761312408539915, 3.4855871610538123, 3.444813797491462, 3.526360524616162, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0]",No ants left,2,100
9,0,194,0.09090909090909091,0,2,292,7,0,20.260539680484797,100,0.0001,100,20,0,"[2.181744612029994, 2.9228705966194366, 3.1977790821232412, 3.301093670444313, 3.524531618529756, 3.6454637814484623, 3.724837516204055, 3.882990038552264, 3.8972490065547065, 4.007078875167893, 3.9674771374296376, 3.948261335673373, 3.9375537642688454, 4.027555866192797, 4.129015217630093, 4.119784697300869, 4.07553156050707, 4.130615457296766, 4.210042098387085, 4.121295432323228, 4.072185384785431, 4.174178723092452, 4.11707956178606, 4.107693524234817, 4.202199237736837, 4.09960400992825, 4.092980615703382, 4.1612057757624275, 4.145763370265129, 4.210983231313377, 4.0615936384020195, 4.100211656738338, 4.188100639831787, 4.081727731923405, 4.135461724959859, 4.1385367714366215, 4.161141588922732, 4.118633276032812, 4.0751116538138135, 4.173832836722481, 4.113559168847703, 4.093467946222777, 4.007946061720762, 4.039164934481128, 4.142619737549777, 4.1012378163223175, 3.9821636656786072, 4.052046221307328, 4.101237816322317, 4.121928776936047, 4.0598558950948584, 4.072737181921057, 4.1012378163223175, 4.105636901958553, 4.046421636561494, 4.093900535182178, 3.9367871487114767, 4.037696039166389, 3.9258981068180097, 4.042695452970693, 4.019969315903154, 4.042695452970693, 4.042695452970693, 4.011391477480784, 4.0341176145483235, 4.071239656203435, 4.04813475018477, 4.04813475018477, 4.099655218849209, 4.0540409293104664, 3.988738129798838, 4.012639756714699, 3.9887381297988376, 4.036541383630559, 3.9887381297988376, 3.964836502882978, 4.036541383630559, 3.964836502882978, 3.964836502882978, 3.940934875967118, 3.964836502882978, 3.8767338245051897, 3.7420200313923893, 3.824162684499831, 3.8650919460367845, 3.743700152947946, 3.7189448964993765, 3.5845887997421277, 3.4822918798376046, 3.481769033546635, 3.290609354403972, 3.2589348902210014, 3.2638544648491616, 3.1977520114019775, 3.250970825141549, 3.4111558595901723, 3.0028034860081787, 2.8836636267052578, 2.7058992108620794, 2.65352974817258, 1.7917594692280547, 1.7917594692280547, 1.7917594692280547, 1.7917594692280547, 1.5607104090414063, 1.5607104090414063, 1.5607104090414063, 1.7917594692280547, 1.5607104090414063, 1.5607104090414063, 1.3296613488547582, 1.3296613488547582, 1.5607104090414063, 1.3296613488547582, 1.5607104090414063, 1.3296613488547582, 1.3296613488547582, 1.3296613488547582, 1.5607104090414063, 1.7917594692280547, 1.5607104090414063, 1.5607104090414063, 1.5607104090414063, 1.3296613488547582, 1.5607104090414063, 1.5607104090414063, 1.5607104090414063, 1.5607104090414063, 1.5607104090414063, 1.7917594692280547, 1.7917594692280547, 1.7917594692280547, 1.7917594692280547, 1.7917594692280547, 1.7917594692280547, 1.7917594692280547, 1.7917594692280547, 1.7917594692280547, 1.7917594692280547, 1.7917594692280547, 1.7917594692280547, 1.7917594692280547, 1.7917594692280547, 1.7917594692280547, 1.7917594692280547, 1.7917594692280547, 1.7917594692280547, 1.7917594692280547, 1.7917594692280547, 1.7917594692280547, 1.7917594692280547, 1.7917594692280547, 1.7917594692280547, 1.7917594692280547, 1.7917594692280547, 1.7917594692280547, 1.7917594692280547, 1.5607104090414063, 1.7917594692280547, 1.7917594692280547, 1.7917594692280547, 1.7917594692280547, 1.7917594692280547, 1.7917594692280547, 1.7917594692280547, 1.7917594692280547, 1.7917594692280547, 1.6094379124341005, 1.6094379124341005, 1.3862943611198906, 1.3862943611198906, 1.3862943611198906, 1.3862943611198906, 1.3862943611198906, 1.3862943611198906, 1.3862943611198906, 1.0986122886681096, 1.0986122886681096, 0.6931471805599453, 0.6931471805599453, 0.6931471805599453, 0.6931471805599453, 0.6931471805599453, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0]",No ants left,3,100
2,0,194,0.020202020202020204,0,2,296,4,0,20.260539680484797,100,0.0001,100,20,0,"[2.16364237422174, 2.978031190344097, 3.3651594004009375, 3.4869057171010827, 3.752948683516241, 3.7595446588141814, 3.853952954251802, 3.85224041213705, 3.9187573106191236, 3.920169571606502, 4.103100166824417, 4.060134729685227, 4.066013922311794, 4.175938599348075, 4.085279191488373, 4.141205413296396, 4.184263504794816, 4.153080663236583, 4.160531585489946, 4.1055900681859105, 4.1055900681859105, 4.203846901734512, 4.123460636710018, 4.099329368735305, 4.124808269433827, 4.141923014632838, 4.161001276911783, 4.202199237736838, 4.150213199194842, 4.202199237736838, 4.239988249028999, 4.228987054185064, 4.11416868651644, 4.120964116954942, 4.123200628232602, 4.181123997914925, 4.165858219263577, 4.157527105150592, 4.079582730649153, 4.091738311175285, 4.149474216255081, 4.153741614097555, 4.048719425283112, 4.121928776936047, 4.084632441941585, 4.093900535182178, 4.055116036796619, 3.9929768662270377, 4.037696039166389, 4.037696039166389, 3.9745170417680757, 3.997243178835615, 3.9432130662781666, 3.997243178835615, 3.9886653404132453, 4.025029844166106, 4.071239656203435, 3.909505314072782, 4.001924938147441, 4.001924938147441, 4.04813475018477, 3.9469943237140357, 3.960054870929457, 3.917033249051258, 3.964836502882978, 3.94576745301912, 3.805803100508092, 3.863624799911677, 3.8544450079158077, 3.72501271924207, 3.5951686142565293, 3.619923870705099, 3.4369218918979816, 3.489118514225597, 3.423991918489431, 3.294780954659566, 3.2424679599003245, 3.202367378506567, 3.141083200469176, 3.0501591986057566, 2.935963019158787, 2.908780776783887, 2.908780776783887, 2.935963019158787, 2.935963019158787, 2.898521009259092, 2.9359630191587875, 3.002209486922258, 2.8924190983361084, 2.8924190983361084, 2.9201449855585064, 2.933533847047189, 2.9201449855585064, 2.933533847047189, 2.8305931293931756, 2.735666485821519, 2.7802324751636878, 2.645740144453552, 2.6810438490461843, 2.5986130997992443, 1.3862943611198906, 1.3862943611198906, 1.3862943611198906, 1.3862943611198906, 1.3862943611198906, 1.3862943611198906, 1.3862943611198906, 1.3862943611198906, 1.3862943611198906, 1.3862943611198906, 1.3862943611198906, 1.3862943611198906, 1.3862943611198906, 1.3862943611198906, 1.0397207708399179, 1.0397207708399179, 1.3862943611198906, 1.0397207708399179, 1.3862943611198906, 1.3862943611198906, 1.3862943611198906, 1.3862943611198906, 1.3862943611198906, 1.3862943611198906, 1.3862943611198906, 1.3862943611198906, 1.3862943611198906, 1.3862943611198906, 1.3862943611198906, 1.3862943611198906, 1.3862943611198906, 1.3862943611198906, 1.3862943611198906, 1.3862943611198906, 1.3862943611198906, 1.3862943611198906, 1.3862943611198906, 1.3862943611198906, 1.3862943611198906, 1.3862943611198906, 1.3862943611198906, 1.3862943611198906, 1.3862943611198906, 1.3862943611198906, 1.3862943611198906, 1.3862943611198906, 1.3862943611198906, 1.3862943611198906, 1.3862943611198906, 1.3862943611198906, 1.3862943611198906, 1.3862943611198906, 1.3862943611198906, 1.3862943611198906, 1.3862943611198906, 1.3862943611198906, 1.3862943611198906, 1.3862943611198906, 1.0986122886681096, 1.0986122886681096, 1.0986122886681096, 1.0986122886681096, 1.0986122886681096, 1.0986122886681096, 1.0986122886681096, 1.0986122886681096, 1.0986122886681096, 1.0986122886681096, 1.0986122886681096, 1.0986122886681096, 1.0986122886681096, 1.0986122886681096, 1.0986122886681096, 1.0986122886681096, 0.6931471805599453, 0.6931471805599453, 0.6931471805599453, 0.6931471805599453, 0.6931471805599453, 0.6931471805599453, 0.6931471805599453, 0.6931471805599453, 0.6931471805599453, 0.6931471805599453, 0.6931471805599453, 0.6931471805599453, 0.6931471805599453, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0]",No ants left,2,100
12,0,199,0.12121212121212122,4,0,276,22,0,20.260539680484797,100,0.0001,100,20,0.75,"[2.160359952811297, 2.756142295186047, 3.019663795837587, 3.244745987075637, 3.4836522765171782, 3.5521072555058395, 3.7446598635340136, 3.9033508532951497, 3.9017050848381283, 3.9467911000959734, 4.072182534107024, 4.092191399600179, 4.043296862706403, 4.153085513012756, 4.169169117638475, 4.15345264509891, 4.139096791800145, 4.155170340635619, 4.2610902206962855, 4.21627124295571, 4.216202265584401, 4.1974658268105545, 4.233956594254616, 4.202199237736838, 4.264159673141459, 4.214524789651655, 4.181771016008503, 4.208699298382407, 4.147124511680876, 4.188339989787239, 4.157527105150592, 4.218903853969394, 4.161141588922732, 4.1996497656205065, 4.161141588922732, 4.145528240890339, 4.184578786273998, 4.169278421413937, 4.240785925513407, 4.076800932707883, 4.176875709408083, 4.0426235219076485, 4.147645821992489, 4.084632441941585, 4.084632441941585, 4.047771977568115, 3.987666482565049, 3.9743888484518894, 3.934098837188369, 3.8179522374734103, 3.856744200049795, 3.8128744976778606, 3.8359794036965256, 3.7216085647539003, 3.7996440852059705, 3.7246660659234627, 3.715945263527387, 3.6927245977755025, 3.7060836510811326, 3.4961341923088383, 3.543937446140558, 3.5588175533363398, 3.414456753826743, 3.5827191802522, 3.567839073056418, 3.444521341187189, 3.5063003997567215, 3.4688422948910467, 3.458694780003295, 3.5988372565976117, 3.4735892528655876, 3.662901081772135, 3.833377461889286, 3.768455409396516, 3.931717129171386, 3.8606234575716916, 3.8918224214132593, 3.871265197747588, 3.8025771281751353, 3.758472410950131, 3.7143676937251264, 3.768732178474926, 3.818380380885661, 3.7290046227406566, 3.569932826353824, 3.6548079913203475, 3.6371948032110546, 3.6089030815555465, 3.6371948032110546, 3.6937782465220708, 3.4233176560514735, 3.4919923159503776, 3.548575759261394, 3.41405180554693, 3.463043279119303, 3.332213052305412, 3.184734928782019, 3.2050488535423156, 3.33108904884004, 3.3538389681341503, 2.659322697709517, 2.582306344313967, 2.582306344313967, 2.582306344313967, 2.582306344313967, 2.582306344313967, 2.4762206495981647, 2.293118601486813, 2.2640492601665603, 2.3221879428070658, 2.3701349548823627, 2.3221879428070658, 2.3221879428070658, 2.399204296202615, 1.7690361613040133, 1.9371061758293182, 2.293118601486813, 2.0000852214906617, 2.399204296202615, 2.106170916206464, 2.293118601486813, 2.289272964317816, 2.0000852214906617, 1.9850531879046152, 2.2161022480912633, 1.9559838465843624, 2.000085221490662, 1.9559838465843624, 1.897845163943857, 1.878967493188813, 2.12020822394067, 2.2640492601665603, 1.9080368345090655, 2.0330001999799117, 2.014122529224868, 2.014122529224868, 1.981207550735618, 1.9812075507356177, 2.1202082239406694, 2.428273637522868, 2.3221879428070653, 2.5052899909184174, 2.5052899909184174, 2.505289990918418, 2.505289990918418, 2.3512572841273185, 2.3512572841273185, 2.366289317713365, 2.0566125687568824, 2.2161022480912638, 2.1100165533754613, 1.95052687404108, 1.95052687404108, 1.95052687404108, 1.9505268740410802, 2.736339051105066, 2.659322697709517, 2.736339051105066, 2.8133554045006157, 2.6302533563892636, 2.8133554045006157, 2.736339051105066, 2.630253356389264, 2.3662893177133655, 2.5241676616734616, 2.3221879428070658, 2.135240257526717, 2.445467830408648, 2.3131536787336344, 2.1808395270586205, 2.4454678304086483, 2.3131536787336344, 2.445467830408648, 2.3439329813080194, 2.08442976821535, 2.1152090707897355, 2.231606951608935, 2.0467385326945515, 2.21106887114461, 2.0837660374856473, 2.0611128325795947, 2.2459520807289133, 2.0449311748495913, 2.1439522006438687, 2.54003630382098, 1.8662160235859526, 1.7721393884375285, 1.9652370493802302, 1.8711604142318066, 1.828841156174199, 1.7782333057997073, 1.5607104090414068, 1.7481554572476763, 1.7481554572476763, 1.9072839993213793, 1.8343719702816237, 1.6434177197931799, 1.2554823251787535, 1.3321790402101223, 1.0397207708399179]",No predators left,5,96
1,0,134,0.010101010101010102,0,3,296,1,0,20.260539680484797,100,0.0001,100,20,0,"[2.1816609567606866, 2.951604516416595, 3.3026630114631654, 3.476231517965772, 3.575214757043277, 3.7942376784563328, 3.8631342969896254, 4.006930646061389, 3.9415072299132348, 3.9736374979504356, 3.992469810523807, 3.849701865544812, 3.9584665033125104, 4.139096791800146, 4.075376732070998, 4.202008699511403, 4.071784919426089, 4.111021072592807, 4.042874654078816, 4.116235397529451, 4.141923014632838, 4.189072212284305, 4.1826123586575825, 4.171957467085295, 4.182612358657583, 4.202199237736837, 4.15224809959103, 4.196751785021913, 4.053361787462879, 4.19977483888019, 4.1665669027852905, 4.181123997914926, 4.165858219263577, 4.176517438864563, 4.252478773720447, 4.157527105150592, 4.157527105150592, 4.13462016524378, 4.184578786273998, 4.149474216255081, 4.208886831731648, 4.2140152819723316, 4.173832836722481, 4.089492788845462, 4.117574296270233, 4.076800932707883, 4.093428142534787, 4.12664136197552, 4.097708899780302, 4.038371665118962, 3.969244783727043, 4.024805838306389, 3.939818207097934, 3.96217779356761, 3.8950990341585836, 3.953738307377859, 3.8523085180080106, 3.8458538972433, 3.84833158733609, 3.803770963393617, 3.6511228011260672, 3.6511228011260672, 3.660636403739968, 3.5737208267780898, 3.5485154747577283, 3.575506745064982, 3.488591168103104, 3.436394545775488, 3.537743299979428, 3.4615998977958498, 3.4527195879562353, 3.4842877207242835, 3.4039649171556268, 3.4319747259650413, 3.4319747259650417, 3.4472546002647864, 3.3712691441382203, 3.344609637193607, 3.691183227473579, 3.781224212610584, 3.754564705665971, 3.8502789055996263, 3.9120230054281455, 3.8635285764551184, 3.7113914346313637, 3.48102340864754, 3.6292509477261476, 3.6509079750239213, 3.551917031504426, 3.551917031504426, 3.551917031504426, 3.582053865441816, 3.582053865441816, 3.582053865441816, 3.582053865441816, 3.589202389395214, 3.431369070378, 3.4738033482643207, 3.4738033482643202, 3.5545952358108783, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0]",No ants left,2,100
8,0,116,0.08080808080808081,0,4,296,0,0,20.260539680484797,100,0.0001,100,20,0,"[2.1634122348864784, 2.9574769471378324, 3.353591820585589, 3.474340280128929, 3.5985297737836026, 3.675377572935637, 3.6860424745976816, 3.821683313306064, 3.846356275825095, 3.9748927573035324, 4.012417742787725, 3.9781305505172835, 4.037233228376141, 4.0573160805843616, 4.049221609065472, 4.065378075597008, 4.088288423725135, 4.065881190282243, 4.174178723092452, 4.124808269433828, 4.1024746365727305, 4.15224809959103, 4.045507514471945, 4.143432771132686, 4.125461815823742, 4.169616715016855, 4.067230204712119, 4.127464894870083, 3.995894833178391, 4.105975862416333, 4.056414250926708, 4.07717067701586, 4.129046481720853, 3.966847373281577, 4.110086827793206, 4.001924938147441, 4.04813475018477, 4.0109425140799875, 3.968056269608502, 3.921446499315262, 3.956922481191748, 3.8395094266540184, 3.9739101608187672, 3.9245842116368146, 3.9046433903494258, 3.875691503640962, 3.726795348291236, 3.8712010109078907, 3.8134387458612293, 3.8134387458612293, 3.88173589725799, 3.683436324337441, 3.7450494070538802, 3.7203831771434794, 3.5501473941300272, 3.626190303351838, 3.659197311949932, 3.659197311949932, 3.626190303351838, 3.633185801679813, 3.537168814407835, 3.5718261734358316, 3.5371688144078344, 3.5718261734358316, 3.5173898305368563, 3.441409318953649, 3.446238382503819, 3.348646006486408, 3.2060892270288206, 3.206089227028821, 3.0923514767625604, 3.1674450115736117, 3.0393086294046596, 3.0393086294046596, 3.0594364982733104, 3.03642875361491, 3.444813797491462, 3.4855871610538123, 3.4855871610538123, 3.444813797491462, 3.444813797491462, 3.444813797491462, 3.4855871610538123, 3.526360524616162, 3.444813797491462, 3.444813797491462, 3.444813797491462, 3.4855871610538123, 3.526360524616162, 3.4855871610538123, 3.4855871610538123, 3.4855871610538123, 3.444813797491462, 3.444813797491462, 3.4124897213986074, 3.4965075614664802, 3.4124897213986074, 3.4544986414325445, 3.4965075614664802, 3.3790925052297323, 0.6931471805599453, 0.6931471805599453, 0.6931471805599453, 0.6931471805599453, 0.6931471805599453, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0]",No ants left,1,100
13,0,199,0.13131313131313133,0,1,295,4,0,20.260539680484797,100,0.0001,100,20,0,"[2.178978383496678, 2.964473279963424, 3.36029879793467, 3.5027390807155956, 3.697818413669743, 3.698326195140198, 3.7291887879341905, 3.9304261097627524, 3.891561526731179, 4.015605465090753, 4.066479757202147, 4.056316773802183, 4.034158494233541, 4.027555866192798, 4.0654390485606635, 4.075359120024519, 4.152024101047843, 4.169390008661523, 4.121295432323228, 4.0825835319824835, 4.076042265017203, 4.233956594254616, 4.126343917883786, 4.15224809959103, 4.161205775762428, 4.107886761873202, 4.156971762698316, 4.123200628232602, 4.081727731923405, 4.065118760488388, 4.135461724959859, 4.1385367714366215, 4.161141588922732, 4.05760381184823, 4.14552824089034, 4.129670011096226, 4.042978216978454, 4.153741614097555, 4.048719425283112, 4.101237816322317, 4.142619737549777, 4.105636901958553, 4.147645821992489, 4.131732058784256, 4.0890768476728745, 4.04240308415086, 4.064063933543358, 4.093900535182178, 4.050578836397181, 4.077120709195348, 4.08241521210574, 4.060055625636064, 4.019969315903154, 3.9932041357513652, 4.025029844166106, 4.071239656203435, 3.9835513855247093, 4.0540409293104664, 4.012639756714699, 3.940934875967118, 4.036541383630559, 4.04305126783455, 3.9700884067229776, 3.994409360426836, 3.9510859213894407, 3.901575408492302, 3.931717129171386, 3.8252615593330903, 3.8197642136817715, 3.8197642136817715, 3.754564705665971, 3.744502241362806, 3.7165115523212324, 3.583761905469233, 3.572933431341749, 3.5016464717418447, 3.496909754725928, 3.3982229258608494, 3.4545134009200424, 3.3906426802935643, 3.3906426802935643, 3.235594707880173, 3.28966205294413, 3.298384485131919, 3.1450038981180057, 3.3078195734879765, 3.21318438787503, 3.1263016000904913, 3.158565857341533, 3.19027502425576, 3.2016499839028154, 3.491643363629649, 3.556133490678478, 3.6462708705490767, 3.677777560574529, 3.5398587972053455, 3.677777560574529, 3.5202441104472695, 3.445338727128989, 3.433446723861613, 1.0986122886681096, 1.0986122886681096, 1.0986122886681096, 1.0986122886681096, 1.0986122886681096, 1.0986122886681096, 1.0986122886681096, 1.0986122886681096, 1.0986122886681096, 1.0986122886681096, 1.0986122886681096, 1.0986122886681096, 1.0986122886681096, 1.0986122886681096, 1.0986122886681096, 1.0986122886681096, 1.0986122886681096, 1.0986122886681096, 1.0986122886681096, 1.0986122886681096, 0.6365141682948128, 0.6365141682948128, 0.6365141682948128, 0.6365141682948128, 0.6365141682948128, 0.6365141682948128, 1.0986122886681096, 1.0986122886681096, 1.0986122886681096, 1.0986122886681096, 1.0986122886681096, 1.0986122886681096, 1.0986122886681096, 1.0986122886681096, 1.0986122886681096, 0.6365141682948128, 1.0986122886681096, 1.0986122886681096, 1.0986122886681096, 1.0986122886681096, 1.0986122886681096, 1.0986122886681096, 1.0986122886681096, 1.0986122886681096, 1.0986122886681096, 1.0986122886681096, 0.6365141682948128, 1.0986122886681096, 1.0986122886681096, 1.0986122886681096, 1.0986122886681096, 1.0986122886681096, 1.0986122886681096, 1.0986122886681096, 1.0986122886681096, 1.0986122886681096, 1.0986122886681096, 1.0986122886681096, 0.6931471805599453, 0.6931471805599453, 0.6931471805599453, 0.6931471805599453, 0.6931471805599453, 0.6931471805599453, 0.6931471805599453, 0.6931471805599453, 0.6931471805599453, 0.6931471805599453, 0.6931471805599453, 0.6931471805599453, 0.6931471805599453, 0.6931471805599453, 0.6931471805599453, 0.6931471805599453, 0.6931471805599453, 0.6931471805599453, 0.6931471805599453, 0.6931471805599453, 0.6931471805599453, 0.6931471805599453, 0.6931471805599453, 0.6931471805599453, 0.6931471805599453, 0.6931471805599453, 0.6931471805599453, 0.6931471805599453, 0.6931471805599453, 0.6931471805599453, 0.6931471805599453, 0.6931471805599453, 0.6931471805599453, 0.6931471805599453, 0.6931471805599453, 0.6931471805599453, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0]",No ants left,4,100
